Store_Dept_Date,Weekly_Sales
1_49_2013-01-18,11508.1165
1_52_2013-01-18,1731.6801
1_54_2013-01-18,30.4192
1_55_2013-01-18,11586.1863
1_56_2013-01-18,1007.7613
1_58_2013-01-18,2227.25
1_59_2013-01-18,424.4469
1_60_2013-01-18,721.675
1_67_2013-01-18,5788.6018
1_71_2013-01-18,2332.489
1_72_2013-01-18,39152.6713
1_74_2013-01-18,11843.1359
1_79_2013-01-18,32583.6535
1_80_2013-01-18,17866.691
1_81_2013-01-18,30696.4704
1_82_2013-01-18,19226.0116
1_83_2013-01-18,6859.0203
1_85_2013-01-18,3024.26
1_87_2013-01-18,43301.1326
1_90_2013-01-18,87954.2158
1_91_2013-01-18,66935.2216
1_92_2013-01-18,100000
1_93_2013-01-18,77350.1789
1_94_2013-01-18,68899.1182
1_95_2013-01-18,99779.9682
1_96_2013-01-18,29933.8448
1_97_2013-01-18,35928.7839
1_98_2013-01-18,11578.2017
1_1_2013-01-25,18526.1351
1_2_2013-01-25,42506.2045
1_3_2013-01-25,11920.9641
1_4_2013-01-25,34462.6002
1_5_2013-01-25,21119.2208
1_6_2013-01-25,2386.5624
1_7_2013-01-25,10893.4939
1_8_2013-01-25,35793.6902
1_9_2013-01-25,15222.359
1_10_2013-01-25,24351.6121
1_11_2013-01-25,19774.802
1_12_2013-01-25,9432.8901
1_13_2013-01-25,37500.1431
1_14_2013-01-25,14038.5884
1_16_2013-01-25,10674.8604
1_17_2013-01-25,7989.1799
1_18_2013-01-25,1669.8356
1_19_2013-01-25,963.7716
1_20_2013-01-25,3685.0801
1_21_2013-01-25,7043.8709
1_22_2013-01-25,6781.6566
1_23_2013-01-25,14541.3565
1_24_2013-01-25,3962.8037
1_25_2013-01-25,6250.5109
1_26_2013-01-25,4596.6705
1_27_2013-01-25,1369.7978
1_28_2013-01-25,698.2905
1_29_2013-01-25,4236.3849
1_30_2013-01-25,2668.9901
1_31_2013-01-25,2000.4931
1_32_2013-01-25,4731.0554
1_33_2013-01-25,3635.4159
1_34_2013-01-25,8142.2077
1_35_2013-01-25,1793.6681
1_36_2013-01-25,491.785
1_37_2013-01-25,2348.2712
1_38_2013-01-25,71993.8439
1_40_2013-01-25,60743.0498
1_41_2013-01-25,377.8325
1_42_2013-01-25,7875.7374
1_44_2013-01-25,4159.8086
1_46_2013-01-25,16740.9759
1_48_2013-01-25,785.72
1_49_2013-01-25,11835.87
1_52_2013-01-25,1850.6655
1_54_2013-01-25,9.2644
1_55_2013-01-25,10713.3271
1_56_2013-01-25,1377.5259
1_58_2013-01-25,1980.21
1_59_2013-01-25,257.3332
1_60_2013-01-25,879.382
1_67_2013-01-25,5132.1455
1_71_2013-01-25,2386.3358
1_72_2013-01-25,41020.541
1_74_2013-01-25,11799.067
1_79_2013-01-25,30553.9815
1_80_2013-01-25,17291.7279
1_81_2013-01-25,29347.0799
1_82_2013-01-25,17858.4863
1_83_2013-01-25,5883.6577
1_85_2013-01-25,2955.4719
1_87_2013-01-25,46113.8538
1_90_2013-01-25,83321.9827
1_91_2013-01-25,60199.0598
1_92_2013-01-25,100000
1_93_2013-01-25,66430.038
1_94_2013-01-25,62267.8697
1_95_2013-01-25,99952.167
1_96_2013-01-25,30654.2715
1_97_2013-01-25,31700.1983
1_98_2013-01-25,11026.0655
1_99_2013-01-25,97.7981
1_1_2013-02-01,25372.1881
1_2_2013-02-01,50619.3764
1_3_2013-02-01,11724.5484
1_4_2013-02-01,41463.1648
1_5_2013-02-01,29471.4416
1_6_2013-02-01,4650.0127
1_7_2013-02-01,18447.7236
1_8_2013-02-01,40059.9867
1_9_2013-02-01,23602.5423
1_10_2013-02-01,35704.3503
1_11_2013-02-01,25813.7337
1_12_2013-02-01,10839.0242
1_13_2013-02-01,43131.8825
1_14_2013-02-01,16676.2026
1_16_2013-02-01,13835.2559
1_17_2013-02-01,10485.9894
1_18_2013-02-01,3975.9881
1_19_2013-02-01,994.511
1_20_2013-02-01,4599.4376
1_21_2013-02-01,8304.5386
1_22_2013-02-01,10418.1005
1_23_2013-02-01,20882.3959
1_24_2013-02-01,5629.5699
1_25_2013-02-01,10639.1557
1_26_2013-02-01,7461.324
1_27_2013-02-01,1610.0226
1_28_2013-02-01,687.3132
1_29_2013-02-01,5392.3448
1_30_2013-02-01,3484.9928
1_31_2013-02-01,2027.8018
1_32_2013-02-01,8293.3974
1_33_2013-02-01,6448.6926
1_34_2013-02-01,12811.3872
1_35_2013-02-01,2674.9741
1_36_2013-02-01,1289.7549
1_37_2013-02-01,3196.3688
1_38_2013-02-01,84588.0734
1_40_2013-02-01,66639.5934
1_41_2013-02-01,430.0068
1_42_2013-02-01,8959.0472
1_44_2013-02-01,5001.5725
1_45_2013-02-01,20.914
1_46_2013-02-01,21265.2638
1_48_2013-02-01,847.199
1_49_2013-02-01,12428.7053
1_52_2013-02-01,2411.4515
1_54_2013-02-01,44.3288
1_55_2013-02-01,14402.8416
1_56_2013-02-01,3329.865
1_58_2013-02-01,3240.0795
1_59_2013-02-01,217.2417
1_60_2013-02-01,1133.86
1_67_2013-02-01,7589.3397
1_71_2013-02-01,4648.7315
1_72_2013-02-01,64667.0061
1_74_2013-02-01,12903.6856
1_79_2013-02-01,44088.5988
1_80_2013-02-01,18272.5514
1_81_2013-02-01,32314.0321
1_82_2013-02-01,20787.8135
1_83_2013-02-01,6006.7472
1_85_2013-02-01,2999.3157
1_87_2013-02-01,61466.1922
1_90_2013-02-01,88952.5165
1_91_2013-02-01,63846.2191
1_92_2013-02-01,100000
1_93_2013-02-01,76464.8421
1_94_2013-02-01,63018.4849
1_95_2013-02-01,100000
1_96_2013-02-01,33036.5885
1_97_2013-02-01,34297.5046
1_98_2013-02-01,12956.6926
1_99_2013-02-01,539.8323
1_1_2013-02-08,39387.1178
1_2_2013-02-08,51656.6667
1_3_2013-02-08,13316.4856
1_4_2013-02-08,40696.1598
1_5_2013-02-08,31393.0986
1_6_2013-02-08,5621.9364
1_7_2013-02-08,19690.9149
1_8_2013-02-08,39392.2077
1_9_2013-02-08,24460.3698
1_10_2013-02-08,35048.8298
1_11_2013-02-08,26643.458
1_12_2013-02-08,11228.478
1_13_2013-02-08,42678.3413
1_14_2013-02-08,16778.671
1_16_2013-02-08,15510.2402
1_17_2013-02-08,10093.4136
1_18_2013-02-08,11773.4961
1_19_2013-02-08,1126.2103
1_20_2013-02-08,4928.9401
1_21_2013-02-08,8168.1776
1_22_2013-02-08,10861.1862
1_23_2013-02-08,21947.428
1_24_2013-02-08,6021.9343
1_25_2013-02-08,10555.3254
1_26_2013-02-08,8264.353
1_27_2013-02-08,1817.6077
1_28_2013-02-08,702.879
1_29_2013-02-08,5883.2769
1_30_2013-02-08,3771.3318
1_31_2013-02-08,1871.4256
1_32_2013-02-08,9289.5427
1_33_2013-02-08,6644.0413
1_34_2013-02-08,13714.5132
1_35_2013-02-08,2901.0559
1_36_2013-02-08,1580.3484
1_37_2013-02-08,3186.3236
1_38_2013-02-08,84770.6677
1_40_2013-02-08,65738.9773
1_41_2013-02-08,627.1997
1_42_2013-02-08,8942.1602
1_44_2013-02-08,5391.4443
1_45_2013-02-08,30.9627
1_46_2013-02-08,21743.4159
1_48_2013-02-08,762.7092
1_49_2013-02-08,13817.0832
1_52_2013-02-08,2384.809
1_55_2013-02-08,15042.3141
1_56_2013-02-08,4107.6572
1_58_2013-02-08,3002.6407
1_59_2013-02-08,201.3005
1_60_2013-02-08,1133.688
1_67_2013-02-08,12197.8844
1_71_2013-02-08,5593.8491
1_72_2013-02-08,83204.5167
1_74_2013-02-08,12588.4115
1_79_2013-02-08,44579.061
1_80_2013-02-08,19227.5547
1_81_2013-02-08,31911.6662
1_82_2013-02-08,20783.0816
1_83_2013-02-08,6062.1169
1_85_2013-02-08,3163.7905
1_87_2013-02-08,60303.8304
1_90_2013-02-08,92108.3123
1_91_2013-02-08,72876.0733
1_92_2013-02-08,100000
1_93_2013-02-08,79854.2663
1_94_2013-02-08,64601.3405
1_95_2013-02-08,100000
1_96_2013-02-08,34382.671
1_97_2013-02-08,37043.1035
1_98_2013-02-08,14480.8716
1_99_2013-02-08,1879.5208
1_1_2013-02-15,35515.0047
1_2_2013-02-15,47105.8134
1_3_2013-02-15,13453.6256
1_4_2013-02-15,36757.6913
1_5_2013-02-15,34811.426
1_6_2013-02-15,4750.4113
1_7_2013-02-15,17551.357
1_8_2013-02-15,37638.4471
1_9_2013-02-15,23541.3737
1_10_2013-02-15,36462.4276
1_11_2013-02-15,24234.0067
1_12_2013-02-15,9163.8569
1_13_2013-02-15,39258.1399
1_14_2013-02-15,17163.7597
1_16_2013-02-15,14815.3915
1_17_2013-02-15,10138.7275
1_18_2013-02-15,15726.9289
1_19_2013-02-15,931.8587
1_20_2013-02-15,5162.335
1_21_2013-02-15,7849.8581
1_22_2013-02-15,10198.7171
1_23_2013-02-15,22333.0121
1_24_2013-02-15,5998.7298
1_25_2013-02-15,10611.2098
1_26_2013-02-15,8093.834
1_27_2013-02-15,1923.0537
1_28_2013-02-15,732.2526
1_29_2013-02-15,5907.8843
1_30_2013-02-15,3666.2993
1_31_2013-02-15,1968.3663
1_32_2013-02-15,11081.3936
1_33_2013-02-15,6815.9502
1_34_2013-02-15,13647.6728
1_35_2013-02-15,2777.6936
1_36_2013-02-15,1857.7436
1_37_2013-02-15,3066.1508
1_38_2013-02-15,80721.8157
1_40_2013-02-15,61792.4818
1_41_2013-02-15,554.3109
1_42_2013-02-15,8363.2426
1_44_2013-02-15,5418.916
1_45_2013-02-15,28.3303
1_46_2013-02-15,21866.5636
1_48_2013-02-15,907.6899
1_49_2013-02-15,12821.0616
1_52_2013-02-15,1982.5812
1_54_2013-02-15,105.2316
1_55_2013-02-15,14518.5919
1_56_2013-02-15,3950.8602
1_58_2013-02-15,2481.7388
1_59_2013-02-15,201.7949
1_60_2013-02-15,872.014
1_67_2013-02-15,10600.0397
1_71_2013-02-15,4428.7326
1_72_2013-02-15,69062.971
1_74_2013-02-15,13041.746
1_79_2013-02-15,33820.431
1_80_2013-02-15,19202.9172
1_81_2013-02-15,31272.5291
1_82_2013-02-15,21142.7918
1_83_2013-02-15,6626.3995
1_85_2013-02-15,3549.0238
1_87_2013-02-15,53360.1141
1_90_2013-02-15,90633.2975
1_91_2013-02-15,72938.2503
1_92_2013-02-15,100000
1_93_2013-02-15,78010.227
1_94_2013-02-15,66910.3152
1_95_2013-02-15,100000
1_96_2013-02-15,31912.6304
1_97_2013-02-15,37040.9841
1_98_2013-02-15,13131.512
1_99_2013-02-15,544.1266
1_1_2013-02-22,30325.2873
1_2_2013-02-22,47144.9261
1_3_2013-02-22,12106.0225
1_4_2013-02-22,36550.6183
1_5_2013-02-22,31983.617
1_6_2013-02-22,4698.5214
1_7_2013-02-22,17603.089
1_8_2013-02-22,37339.95
1_9_2013-02-22,24204.9456
1_10_2013-02-22,36208.7826
1_11_2013-02-22,23113.913
1_12_2013-02-22,9138.2317
1_13_2013-02-22,39181.054
1_14_2013-02-22,16679.2936
1_16_2013-02-22,14782.6753
1_17_2013-02-22,10100.1755
1_18_2013-02-22,9278.5156
1_19_2013-02-22,899.83
1_20_2013-02-22,5234.3955
1_21_2013-02-22,7639.0409
1_22_2013-02-22,9079.1041
1_23_2013-02-22,21716.5788
1_24_2013-02-22,5829.7384
1_25_2013-02-22,10744.3884
1_26_2013-02-22,7515.791
1_27_2013-02-22,1714.7515
1_28_2013-02-22,724.5568
1_29_2013-02-22,5331.8836
1_30_2013-02-22,3530.2605
1_31_2013-02-22,1832.3946
1_32_2013-02-22,8635.3567
1_33_2013-02-22,7182.3691
1_34_2013-02-22,14295.2665
1_35_2013-02-22,2488.8941
1_36_2013-02-22,1219.5174
1_37_2013-02-22,2784.9495
1_38_2013-02-22,78891.689
1_40_2013-02-22,62130.9518
1_41_2013-02-22,596.4617
1_42_2013-02-22,8079.6486
1_44_2013-02-22,5375.6294
1_45_2013-02-22,23.8335
1_46_2013-02-22,20918.232
1_48_2013-02-22,1757.97
1_49_2013-02-22,12430.9902
1_52_2013-02-22,1885.564
1_54_2013-02-22,45.7104
1_55_2013-02-22,12969.7595
1_56_2013-02-22,3819.511
1_58_2013-02-22,3045.5014
1_59_2013-02-22,188.7475
1_60_2013-02-22,831.542
1_67_2013-02-22,7356.5483
1_71_2013-02-22,4238.0203
1_72_2013-02-22,63598.2627
1_74_2013-02-22,11905.7868
1_79_2013-02-22,31353.4594
1_80_2013-02-22,18399.6159
1_81_2013-02-22,30306.6407
1_82_2013-02-22,20059.743
1_83_2013-02-22,6275.0928
1_85_2013-02-22,3043.3654
1_87_2013-02-22,53082.7271
1_90_2013-02-22,84066.842
1_91_2013-02-22,62508.0281
1_92_2013-02-22,100000
1_93_2013-02-22,73761.152
1_94_2013-02-22,65412.7868
1_95_2013-02-22,100000
1_96_2013-02-22,31850.0966
1_97_2013-02-22,34418.1462
1_98_2013-02-22,12950.6675
1_1_2013-03-01,22441.1412
1_2_2013-03-01,48334.6481
1_3_2013-03-01,11447.3905
1_4_2013-03-01,37341.5472
1_5_2013-03-01,28178.1101
1_6_2013-03-01,3805.7542
1_7_2013-03-01,18014.7778
1_8_2013-03-01,38442.2178
1_9_2013-03-01,28681.7872
1_10_2013-03-01,34651.4054
1_11_2013-03-01,23426.4858
1_12_2013-03-01,9084.7937
1_13_2013-03-01,39765.0331
1_14_2013-03-01,16628.9028
1_16_2013-03-01,19478.1943
1_17_2013-03-01,10361.2564
1_18_2013-03-01,1100.5384
1_19_2013-03-01,1173.2118
1_20_2013-03-01,5994.1348
1_21_2013-03-01,7855.3179
1_22_2013-03-01,10205.591
1_23_2013-03-01,21325.1431
1_24_2013-03-01,6587.6062
1_25_2013-03-01,11964.1617
1_26_2013-03-01,7102.573
1_27_2013-03-01,1561.7243
1_28_2013-03-01,704.6701
1_29_2013-03-01,5088.9471
1_30_2013-03-01,3935.5947
1_31_2013-03-01,2142.1214
1_32_2013-03-01,7671.8877
1_33_2013-03-01,6067.7329
1_34_2013-03-01,12077.5548
1_35_2013-03-01,2593.8943
1_36_2013-03-01,984.7183
1_37_2013-03-01,3156.8954
1_38_2013-03-01,83808.8213
1_40_2013-03-01,65447.4059
1_41_2013-03-01,687.6387
1_42_2013-03-01,8205.1728
1_44_2013-03-01,4220.6554
1_46_2013-03-01,20745.3443
1_47_2013-03-01,-191.9253
1_48_2013-03-01,874.143
1_49_2013-03-01,12661.5351
1_52_2013-03-01,1924.1963
1_54_2013-03-01,28.7576
1_55_2013-03-01,14014.9621
1_56_2013-03-01,7076.4521
1_58_2013-03-01,4213.7194
1_59_2013-03-01,265.6886
1_60_2013-03-01,1250.438
1_67_2013-03-01,6115.0767
1_71_2013-03-01,3520.2103
1_72_2013-03-01,52731.645
1_74_2013-03-01,11661.0161
1_79_2013-03-01,39283.3198
1_80_2013-03-01,18650.7621
1_81_2013-03-01,30765.6137
1_82_2013-03-01,21021.5198
1_83_2013-03-01,7858.5621
1_85_2013-03-01,2928.8009
1_87_2013-03-01,59204.8898
1_90_2013-03-01,87071.1074
1_91_2013-03-01,62387.9463
1_92_2013-03-01,100000
1_93_2013-03-01,71002.8053
1_94_2013-03-01,64787.9428
1_95_2013-03-01,100000
1_96_2013-03-01,31432.8361
1_97_2013-03-01,33944.3543
1_98_2013-03-01,11935.5743
1_1_2013-03-08,21993.2354
1_2_2013-03-08,48649.1867
1_3_2013-03-08,11686.9379
1_4_2013-03-08,39882.4364
1_5_2013-03-08,26874.7802
1_6_2013-03-08,3798.8644
1_7_2013-03-08,18867.9637
1_8_2013-03-08,38286.9545
1_9_2013-03-08,29567.9974
1_10_2013-03-08,33233.0505
1_11_2013-03-08,26573.3447
1_12_2013-03-08,9282.3175
1_13_2013-03-08,39880.2127
1_14_2013-03-08,14922.3365
1_16_2013-03-08,24406.5917
1_17_2013-03-08,10199.9643
1_18_2013-03-08,1576.9974
1_19_2013-03-08,1060.8716
1_20_2013-03-08,4203.6329
1_21_2013-03-08,7373.7808
1_22_2013-03-08,9732.9263
1_23_2013-03-08,20775.6112
1_24_2013-03-08,4881.7732
1_25_2013-03-08,11504.4066
1_26_2013-03-08,7176.6197
1_27_2013-03-08,1455.2291
1_28_2013-03-08,674.733
1_29_2013-03-08,5116.9126
1_30_2013-03-08,3604.449
1_31_2013-03-08,1866.29
1_32_2013-03-08,7188.7099
1_33_2013-03-08,5732.6355
1_34_2013-03-08,14380.4906
1_35_2013-03-08,2627.805
1_36_2013-03-08,994.372
1_37_2013-03-08,2978.971
1_38_2013-03-08,87030.2474
1_40_2013-03-08,64183.4661
1_41_2013-03-08,622.7632
1_42_2013-03-08,8497.784
1_44_2013-03-08,4272.4096
1_46_2013-03-08,21127.5323
1_48_2013-03-08,1189.14
1_49_2013-03-08,12080.485
1_52_2013-03-08,2018.6443
1_55_2013-03-08,13345.4666
1_56_2013-03-08,6859.1028
1_58_2013-03-08,3709.2336
1_59_2013-03-08,190.541
1_60_2013-03-08,1167.62
1_67_2013-03-08,6028.425
1_71_2013-03-08,3403.3859
1_72_2013-03-08,47267.0209
1_74_2013-03-08,12264.1683
1_79_2013-03-08,39983.3775
1_80_2013-03-08,19191.2291
1_81_2013-03-08,31251.502
1_82_2013-03-08,20393.018
1_83_2013-03-08,7266.9074
1_85_2013-03-08,3321.3611
1_87_2013-03-08,54040.9672
1_90_2013-03-08,91780.7814
1_91_2013-03-08,70852.9024
1_92_2013-03-08,100000
1_93_2013-03-08,80573.0603
1_94_2013-03-08,65232.839
1_95_2013-03-08,100000
1_96_2013-03-08,31764.8595
1_97_2013-03-08,37283.4962
1_98_2013-03-08,12924.3295
1_1_2013-03-15,22885.2676
1_2_2013-03-15,45083.1121
1_3_2013-03-15,10283.1363
1_4_2013-03-15,36497.8327
1_5_2013-03-15,25564.3087
1_6_2013-03-15,3804.8388
1_7_2013-03-15,19380.4188
1_8_2013-03-15,37257.0963
1_9_2013-03-15,31874.0222
1_10_2013-03-15,33305.0555
1_11_2013-03-15,22783.4049
1_12_2013-03-15,11706.477
1_13_2013-03-15,38353.1342
1_14_2013-03-15,14408.474
1_16_2013-03-15,30212.9512
1_17_2013-03-15,10119.6052
1_18_2013-03-15,2830.0347
1_19_2013-03-15,1181.7382
1_20_2013-03-15,4576.0976
1_21_2013-03-15,7593.2929
1_22_2013-03-15,9132.2414
1_23_2013-03-15,20366.1436
1_24_2013-03-15,5229.5203
1_25_2013-03-15,11212.2879
1_26_2013-03-15,7611.766
1_27_2013-03-15,1481.94
1_28_2013-03-15,714.249
1_29_2013-03-15,4712.6386
1_30_2013-03-15,3377.7181
1_31_2013-03-15,1890.9303
1_32_2013-03-15,7194.9237
1_33_2013-03-15,5660.1226
1_34_2013-03-15,14556.8431
1_35_2013-03-15,2688.2439
1_36_2013-03-15,1074.0383
1_37_2013-03-15,2613.1813
1_38_2013-03-15,72906.3654
1_40_2013-03-15,60723.5109
1_41_2013-03-15,617.096
1_42_2013-03-15,8093.4214
1_44_2013-03-15,5108.1777
1_46_2013-03-15,20417.7992
1_48_2013-03-15,1188.026
1_49_2013-03-15,12577.1563
1_52_2013-03-15,2290.9811
1_54_2013-03-15,60.154
1_55_2013-03-15,13405.182
1_56_2013-03-15,9499.62
1_58_2013-03-15,3189.49
1_59_2013-03-15,210.6181
1_60_2013-03-15,855.558
1_67_2013-03-15,6388.2566
1_71_2013-03-15,3370.4889
1_72_2013-03-15,48290.0991
1_74_2013-03-15,11794.9809
1_79_2013-03-15,32897.8056
1_80_2013-03-15,19841.4799
1_81_2013-03-15,31784.4917
1_82_2013-03-15,21138.3995
1_83_2013-03-15,7254.7091
1_85_2013-03-15,2977.4714
1_87_2013-03-15,47849.6396
1_90_2013-03-15,90105.3429
1_91_2013-03-15,71580.2688
1_92_2013-03-15,100000
1_93_2013-03-15,80608.6886
1_94_2013-03-15,68026.846
1_95_2013-03-15,100000
1_96_2013-03-15,32545.4648
1_97_2013-03-15,37163.9026
1_98_2013-03-15,12319.1601
1_1_2013-03-22,26281.4059
1_2_2013-03-22,47114.6211
1_3_2013-03-22,11750.5087
1_4_2013-03-22,37088.15
1_5_2013-03-22,28468.5174
1_6_2013-03-22,4651.5364
1_7_2013-03-22,20851.843
1_8_2013-03-22,37888.5421
1_9_2013-03-22,35693.2416
1_10_2013-03-22,36563.1897
1_11_2013-03-22,26216.0772
1_12_2013-03-22,11937.4457
1_13_2013-03-22,39032.4824
1_14_2013-03-22,16575.9483
1_16_2013-03-22,45606.6796
1_17_2013-03-22,9655.439
1_18_2013-03-22,7252.7073
1_19_2013-03-22,1050.2996
1_20_2013-03-22,4987.1272
1_21_2013-03-22,7840.9319
1_22_2013-03-22,8484.1013
1_23_2013-03-22,21992.3721
1_24_2013-03-22,5450.7198
1_25_2013-03-22,12249.8064
1_26_2013-03-22,7863.5763
1_27_2013-03-22,1490.0671
1_28_2013-03-22,673.6417
1_29_2013-03-22,4311.9247
1_30_2013-03-22,3460.5524
1_31_2013-03-22,1675.6896
1_32_2013-03-22,8402.3312
1_33_2013-03-22,8161.0813
1_34_2013-03-22,14856.1702
1_35_2013-03-22,2675.5692
1_36_2013-03-22,1438.9518
1_37_2013-03-22,2735.5172
1_38_2013-03-22,78125.7934
1_40_2013-03-22,59966.6551
1_41_2013-03-22,550.9458
1_42_2013-03-22,8229.9112
1_44_2013-03-22,5313.9972
1_46_2013-03-22,20813.2491
1_48_2013-03-22,1593.5792
1_49_2013-03-22,13107.6839
1_52_2013-03-22,2247.4556
1_54_2013-03-22,71.9324
1_55_2013-03-22,12184.7228
1_56_2013-03-22,11568.9705
1_58_2013-03-22,3549.2897
1_59_2013-03-22,185.9796
1_60_2013-03-22,804.804
1_67_2013-03-22,7246.9189
1_71_2013-03-22,3089.377
1_72_2013-03-22,48839.84
1_74_2013-03-22,11905.8797
1_79_2013-03-22,31364.493
1_80_2013-03-22,19374.0536
1_81_2013-03-22,31560.9606
1_82_2013-03-22,20485.8679
1_83_2013-03-22,6641.4191
1_85_2013-03-22,4029.144
1_87_2013-03-22,50210.9614
1_90_2013-03-22,85498.4458
1_91_2013-03-22,62346.1803
1_92_2013-03-22,100000
1_93_2013-03-22,74574.2686
1_94_2013-03-22,68740.8852
1_95_2013-03-22,100000
1_96_2013-03-22,36475.2046
1_97_2013-03-22,36076.975
1_98_2013-03-22,13490.2392
1_1_2013-03-29,30074.2428
1_2_2013-03-29,45168.3634
1_3_2013-03-29,10590.1963
1_4_2013-03-29,36459.6854
1_5_2013-03-29,30902.4002
1_6_2013-03-29,4404.8042
1_7_2013-03-29,18689.8967
1_8_2013-03-29,36787.1229
1_9_2013-03-29,34774.8678
1_10_2013-03-29,37793.9289
1_11_2013-03-29,25792.3307
1_12_2013-03-29,9478.6225
1_13_2013-03-29,37731.5996
1_14_2013-03-29,15672.0866
1_16_2013-03-29,26880.3186
1_17_2013-03-29,9844.6759
1_18_2013-03-29,3240.5563
1_19_2013-03-29,1049.0867
1_20_2013-03-29,5765.4771
1_21_2013-03-29,7920.7174
1_22_2013-03-29,8267.9682
1_23_2013-03-29,20896.3196
1_24_2013-03-29,4716.6927
1_25_2013-03-29,12149.0606
1_26_2013-03-29,6761.7908
1_27_2013-03-29,1378.3225
1_28_2013-03-29,800.6629
1_29_2013-03-29,4660.9858
1_30_2013-03-29,3467.2676
1_31_2013-03-29,1736.8917
1_32_2013-03-29,7914.4787
1_33_2013-03-29,5484.035
1_34_2013-03-29,13828.8111
1_35_2013-03-29,2518.6311
1_36_2013-03-29,1410.7788
1_37_2013-03-29,2640.045
1_38_2013-03-29,78639.5293
1_40_2013-03-29,59060.5156
1_41_2013-03-29,617.1401
1_42_2013-03-29,7894.1706
1_44_2013-03-29,4430.7851
1_46_2013-03-29,20464.6631
1_48_2013-03-29,816.8094
1_49_2013-03-29,12278.3637
1_52_2013-03-29,2200.9719
1_55_2013-03-29,12283.031
1_56_2013-03-29,7610.286
1_58_2013-03-29,2980.99
1_59_2013-03-29,207.3661
1_60_2013-03-29,836.998
1_67_2013-03-29,6581.1065
1_71_2013-03-29,3084.2031
1_72_2013-03-29,46817.3388
1_74_2013-03-29,11445.2751
1_79_2013-03-29,29771.2879
1_80_2013-03-29,18426.0625
1_81_2013-03-29,30403.005
1_82_2013-03-29,19309.9246
1_83_2013-03-29,5869.7716
1_85_2013-03-29,3836.6501
1_87_2013-03-29,48076.3661
1_90_2013-03-29,84168.4883
1_91_2013-03-29,60501.0725
1_92_2013-03-29,100000
1_93_2013-03-29,66807.7132
1_94_2013-03-29,63274.0696
1_95_2013-03-29,99971.3002
1_96_2013-03-29,34708.5829
1_97_2013-03-29,34116.6268
1_98_2013-03-29,12980.0341
1_99_2013-03-29,357.7753
1_1_2013-04-05,43754.1785
1_2_2013-04-05,49570.8292
1_3_2013-04-05,10939.7909
1_4_2013-04-05,41365.1406
1_5_2013-04-05,27212.6181
1_6_2013-04-05,4102.0207
1_7_2013-04-05,19076.2827
1_8_2013-04-05,39814.1633
1_9_2013-04-05,32398.3155
1_10_2013-04-05,36149.8501
1_11_2013-04-05,24555.6662
1_12_2013-04-05,11660.5072
1_13_2013-04-05,40982.6163
1_14_2013-04-05,17275.892
1_16_2013-04-05,39292.2885
1_17_2013-04-05,9430.7824
1_18_2013-04-05,8495.4902
1_19_2013-04-05,988.8238
1_20_2013-04-05,5536.2792
1_21_2013-04-05,7984.8735
1_22_2013-04-05,7305.1998
1_23_2013-04-05,22226.9814
1_24_2013-04-05,5137.5656
1_25_2013-04-05,11435.4977
1_26_2013-04-05,7427.7565
1_27_2013-04-05,1611.3629
1_28_2013-04-05,747.381
1_29_2013-04-05,4728.9134
1_30_2013-04-05,3772.3402
1_31_2013-04-05,1594.2861
1_32_2013-04-05,7647.7138
1_33_2013-04-05,5543.9775
1_34_2013-04-05,13629.5479
1_35_2013-04-05,2736.9147
1_36_2013-04-05,1236.2736
1_37_2013-04-05,2943.6645
1_38_2013-04-05,87378.8884
1_40_2013-04-05,63268.7969
1_41_2013-04-05,589.2615
1_42_2013-04-05,8813.7866
1_44_2013-04-05,4541.7672
1_46_2013-04-05,21467.9724
1_48_2013-04-05,1102.0198
1_49_2013-04-05,12318.1003
1_52_2013-04-05,2270.814
1_55_2013-04-05,12548.9591
1_56_2013-04-05,11383.1647
1_58_2013-04-05,3373.1773
1_59_2013-04-05,187.2445
1_60_2013-04-05,1136.042
1_67_2013-04-05,6764.46
1_71_2013-04-05,2624.7967
1_72_2013-04-05,43830.9048
1_74_2013-04-05,12960.4479
1_79_2013-04-05,44259.3818
1_80_2013-04-05,19185.446
1_81_2013-04-05,30975.7226
1_82_2013-04-05,20424.0959
1_83_2013-04-05,6401.3931
1_85_2013-04-05,3475.1094
1_87_2013-04-05,61410.0075
1_90_2013-04-05,91477.8295
1_91_2013-04-05,68291.5904
1_92_2013-04-05,100000
1_93_2013-04-05,82460.4627
1_94_2013-04-05,64044.8919
1_95_2013-04-05,100000
1_96_2013-04-05,34213.2147
1_97_2013-04-05,36769.4197
1_98_2013-04-05,13244.1171
1_99_2013-04-05,606.2519
1_1_2013-04-12,35494.2925
1_2_2013-04-12,44927.3987
1_3_2013-04-12,10919.1705
1_4_2013-04-12,35917.443
1_5_2013-04-12,24162.6705
1_6_2013-04-12,3835.8208
1_7_2013-04-12,19322.736
1_8_2013-04-12,37595.0396
1_9_2013-04-12,29036.6073
1_10_2013-04-12,31223.1705
1_11_2013-04-12,22388.0504
1_12_2013-04-12,12286.3569
1_13_2013-04-12,38361.7211
